net,length_um
_02307_,4.34
_02340_,4.34
_02824_,4.34
_03177_,4.34
_03409_,4.34
_03646_,4.34
_03868_,4.34
_04195_,4.34
_04239_,4.34
_04346_,4.34
_04403_,4.34
_04436_,4.34
_04668_,4.34
_05005_,4.34
_05046_,4.34
net130,4.34
net217,4.34
net262,4.34
net283,4.34
net289,4.34
net420,4.34
net466,4.34
net1006,4.34
net1014,4.34
_00612_,4.325
_01356_,4.32
_03339_,4.31
_00047_,4.295
_00061_,4.295
_00454_,4.295
_00927_,4.295
_00551_,4.275
RD1[22],4.27
RD2[6],4.27
_00737_,4.245
_00005_,4.24
_00134_,4.24
_00148_,4.24
_00568_,4.24
_00669_,4.24
_00885_,4.24
_01070_,4.24
_01105_,4.24
_01110_,4.24
net452,4.24
net515,4.24
net1012,4.24
net1066,4.24
net1088,4.24
net1110,4.24
net1161,4.24
net1179,4.24
inputB[17],4.23
_01141_,4.22
_02881_,4.22
_02917_,4.22
_02979_,4.22
net1029,4.22
_01481_,4.2
_01954_,4.2
net479,4.2
net576,4.2
net1098,4.2
_00607_,4.165
_00711_,4.165
_01060_,4.165
_01104_,4.165
_00703_,4.145
_01408_,4.14
_02927_,4.14
_03775_,4.14
_04213_,4.14
_04340_,4.14
net211,4.14
net298,4.14
net349,4.14
net677,4.14
net909,4.14
net955,4.14
net1030,4.14
_00313_,4.12
_01596_,4.12
_03408_,4.12
_04545_,4.12
_04670_,4.12
net331,4.12
net559,4.12
net958,4.12
net1191,4.12
_03459_,4.1
_03614_,4.1
_04068_,4.1
net867,4.1
_00516_,4.095
_01054_,4.085
_03504_,4.08
_00343_,4.065
_00565_,4.045
_00721_,4.045
_01399_,4.04
_00505_,4.025
_01283_,4.02
_01349_,4.02
_02913_,4.02
_03186_,4.02
_03636_,4.02
_03952_,4.02
_04062_,4.02
_04488_,4.02
net226,4.02
net230,4.02
net801,4.02
_01906_,4
_02089_,4
_02173_,4
_02484_,4
_02519_,4
_02769_,4
_02834_,4
_03293_,4
_03443_,4
_03553_,4
_03577_,4
_03610_,4
_03707_,4
_03885_,4
_03900_,4
_03929_,4
_04111_,4
_04119_,4
_04224_,4
_04285_,4
_04317_,4
_04344_,4
_04434_,4
_04526_,4
_04772_,4
_04797_,4
_04855_,4
_04866_,4
_04906_,4
_04998_,4
_05013_,4
net653,4
net705,4
net710,4
net737,4
net969,4
net985,4
net1134,4
_02714_,3.98
_00274_,3.975
_00105_,3.965
_00141_,3.965
_00276_,3.965
_00593_,3.965
_00760_,3.965
_02852_,3.965
RD1[1],3.93
RD1[21],3.93
RD1[23],3.93
RD1[31],3.93
RD1[3],3.93
RD2[11],3.93
RD2[21],3.93
RD2[23],3.93
RD2[25],3.93
RD2[27],3.93
RD2[29],3.93
RD2[5],3.93
RD2[7],3.93
_01570_,3.93
inputA[11],3.93
inputB[2],3.93
outputC[11],3.93
outputC[13],3.93
outputC[15],3.93
outputC[17],3.93
outputC[19],3.93
outputC[1],3.93
outputC[21],3.93
outputC[23],3.93
outputC[25],3.93
outputC[27],3.93
outputC[31],3.93
outputC[3],3.93
outputC[5],3.93
outputC[9],3.93
_00128_,3.925
_00146_,3.925
_00372_,3.925
_00497_,3.925
_00590_,3.925
_00790_,3.925
_00893_,3.9
_02083_,3.9
_02424_,3.9
_02847_,3.9
_03137_,3.9
_03627_,3.9
_03628_,3.9
_03991_,3.9
_04243_,3.9
_04688_,3.9
_05029_,3.9
_05097_,3.9
_01595_,3.88
_01756_,3.88
_01806_,3.88
_01982_,3.88
_02004_,3.88
_02090_,3.88
_02091_,3.88
_02137_,3.88
_02138_,3.88
_02139_,3.88
_02657_,3.88
_02862_,3.88
_03149_,3.88
_03153_,3.88
_03182_,3.88
_03201_,3.88
_03567_,3.88
_03857_,3.88
_03880_,3.88
_03912_,3.88
_04014_,3.88
_04188_,3.88
_04254_,3.88
_04279_,3.88
_04382_,3.88
_04397_,3.88
_04694_,3.88
_04759_,3.88
_04820_,3.88
_05028_,3.88
net216,3.88
net322,3.88
net329,3.88
net361,3.88
net617,3.88
net772,3.88
net776,3.88
net829,3.88
net935,3.88
net972,3.88
net1024,3.88
net1143,3.88
net1164,3.88
_00139_,3.865
_00485_,3.86
_04081_,3.86
_04227_,3.86
_01878_,3.85
_04197_,3.83
_00273_,3.825
_00078_,3.805
_00488_,3.805
_00652_,3.805
_00807_,3.805
_00812_,3.805
_00847_,3.805
_01086_,3.805
_00641_,3.8
_00796_,3.8
_00049_,3.785
_00013_,3.78
_00115_,3.78
_00513_,3.78
_00557_,3.78
_00603_,3.78
_00648_,3.78
_00704_,3.78
_00733_,3.78
_00895_,3.78
_00900_,3.78
_00932_,3.78
_00953_,3.78
_01075_,3.78
_02443_,3.78
_05061_,3.78
net229,3.78
net311,3.78
net377,3.78
net379,3.78
net526,3.78
net571,3.78
net580,3.78
net584,3.78
net647,3.78
net823,3.78
net847,3.78
net893,3.78
net1162,3.78
_01612_,3.76
_03024_,3.76
_04202_,3.76
net254,3.76
net1034,3.76
_00563_,3.755
_03818_,3.755
_05066_,3.74
net222,3.74
net225,3.74
net370,3.74
net389,3.74
net403,3.74
net927,3.74
net941,3.74
net954,3.74
net975,3.74
net1054,3.74
net1145,3.74
_00230_,3.705
_00268_,3.705
_00423_,3.705
_00473_,3.705
_00600_,3.705
_00619_,3.705
_01036_,3.705
_00521_,3.685
_02882_,3.68
net263,3.68
net271,3.68
net429,3.68
net496,3.68
net565,3.68
net938,3.68
net1008,3.68
net1204,3.68
_01433_,3.66
net837,3.66
net1075,3.66
_01238_,3.655
_01621_,3.65
_03886_,3.64
_04518_,3.64
net1023,3.64
_00260_,3.635
_00687_,3.635
_00130_,3.625
_00480_,3.625
_00158_,3.585
_00167_,3.585
_00914_,3.585
_00553_,3.565
_00614_,3.565
_02797_,3.56
_02915_,3.56
_03584_,3.56
_03613_,3.56
_03864_,3.56
_04646_,3.56
_04693_,3.56
_01126_,3.54
_01603_,3.54
_01659_,3.54
_01779_,3.54
_01792_,3.54
_01796_,3.54
_01983_,3.54
_02184_,3.54
_02527_,3.54
_02546_,3.54
_02663_,3.54
_02874_,3.54
_02999_,3.54
_03069_,3.54
_03176_,3.54
_03194_,3.54
_03220_,3.54
_03296_,3.54
_03298_,3.54
_03456_,3.54
_03510_,3.54
_03601_,3.54
_03696_,3.54
_04034_,3.54
_04063_,3.54
_04154_,3.54
_04296_,3.54
_04376_,3.54
_04402_,3.54
_04473_,3.54
_04495_,3.54
_04730_,3.54
_04734_,3.54
_04842_,3.54
_04910_,3.54
_04993_,3.54
_05026_,3.54
net520,3.54
net629,3.54
net778,3.54
net1033,3.54
_01813_,3.52
_03229_,3.52
_03280_,3.52
_03383_,3.52
_03441_,3.52
net332,3.52
_00184_,3.515
_00617_,3.515
_00773_,3.515
_00280_,3.505
_00675_,3.505
_00952_,3.505
_00967_,3.505
_00024_,3.465
_00029_,3.465
_00058_,3.465
_00180_,3.465
_00414_,3.465
_00459_,3.465
_00743_,3.465
_00810_,3.465
_00839_,3.465
_00093_,3.44
_00870_,3.44
_02010_,3.44
_02078_,3.44
_02223_,3.44
_02236_,3.44
_02420_,3.44
_02441_,3.44
_02667_,3.44
_02679_,3.44
_02704_,3.44
_02713_,3.44
_03412_,3.44
_04544_,3.44
_04641_,3.44
_04929_,3.44
_04676_,3.435
_01763_,3.42
_01865_,3.42
_01915_,3.42
_02000_,3.42
_02005_,3.42
_02024_,3.42
_02163_,3.42
_02196_,3.42
_02380_,3.42
_02455_,3.42
_02469_,3.42
_02491_,3.42
_02503_,3.42
_02504_,3.42
_02526_,3.42
_02535_,3.42
_02934_,3.42
_03181_,3.42
_03203_,3.42
_03581_,3.42
_03618_,3.42
_03650_,3.42
_03654_,3.42
_03843_,3.42
_03859_,3.42
_03982_,3.42
_04009_,3.42
_04261_,3.42
_04405_,3.42
_04607_,3.42
_04762_,3.42
_04911_,3.42
_04927_,3.42
_04941_,3.42
_05027_,3.42
_05040_,3.42
net227,3.42
net376,3.42
net391,3.42
net392,3.42
net502,3.42
net585,3.42
net662,3.42
net777,3.42
net1036,3.42
_00048_,3.415
_00289_,3.415
_00443_,3.405
_00941_,3.405
_00982_,3.405
_01061_,3.355
_00171_,3.345
_00479_,3.345
_00898_,3.345
_01020_,3.345
_01098_,3.34
_00100_,3.32
_00201_,3.32
_00265_,3.32
_00295_,3.32
_00351_,3.32
_00408_,3.32
_00527_,3.32
_00633_,3.32
_00808_,3.32
_01808_,3.32
net394,3.32
net397,3.32
net572,3.32
net683,3.32
net693,3.32
net720,3.32
net724,3.32
net757,3.32
net782,3.32
net866,3.32
net903,3.32
net964,3.32
net1018,3.32
net1055,3.32
net1063,3.32
_01769_,3.3
_01774_,3.3
_03071_,3.3
_03308_,3.3
_04006_,3.3
_04400_,3.3
_04413_,3.3
_04853_,3.3
_05015_,3.3
net468,3.3
net652,3.3
net865,3.3
_00216_,3.275
_00417_,3.275
_00163_,3.245
_00189_,3.245
_00213_,3.245
_00752_,3.245
_00766_,3.245
_00791_,3.245
_00877_,3.245
_00931_,3.245
_00310_,3.225
_00570_,3.225
_03575_,3.22
_04469_,3.22
_04525_,3.22
net233,3.22
net249,3.22
net457,3.22
net540,3.22
net619,3.22
net687,3.22
net696,3.22
net742,3.22
net750,3.22
net790,3.22
net791,3.22
net925,3.22
net948,3.22
net962,3.22
net1050,3.22
net1058,3.22
net1135,3.22
net1168,3.22
_04521_,3.205
_02486_,3.2
_04655_,3.2
net1116,3.2
net1185,3.2
_00411_,3.195
_03076_,3.19
_01458_,3.18
_02431_,3.18
net430,3.18
net618,3.18
_00650_,3.175
_00069_,3.165
_00364_,3.165
_00471_,3.165
_00753_,3.165
_00841_,3.165
_01056_,3.165
_00504_,3.145
_00771_,3.145
_00309_,3.125
_00470_,3.125
_00578_,3.125
_04437_,3.11
_01379_,3.1
_01419_,3.1
_01488_,3.1
_02911_,3.1
_03122_,3.1
_03562_,3.1
_03572_,3.1
_03635_,3.1
_03891_,3.1
_03928_,3.1
_03937_,3.1
_04077_,3.1
_04222_,3.1
_04333_,3.1
_04581_,3.1
_04681_,3.1
_04704_,3.1
_01474_,3.08
_01613_,3.08
_01790_,3.08
_01934_,3.08
_02063_,3.08
_02130_,3.08
_02160_,3.08
_02313_,3.08
_02329_,3.08
_02372_,3.08
_02435_,3.08
_02592_,3.08
_02668_,3.08
_02671_,3.08
_02831_,3.08
_03001_,3.08
_03008_,3.08
_03030_,3.08
_03042_,3.08
_03152_,3.08
_03256_,3.08
_03276_,3.08
_03314_,3.08
_03358_,3.08
_03369_,3.08
_03393_,3.08
_03488_,3.08
_03629_,3.08
_03664_,3.08
_03838_,3.08
_03992_,3.08
_04002_,3.08
_04027_,3.08
_04035_,3.08
_04036_,3.08
_04135_,3.08
_04194_,3.08
_04244_,3.08
_04355_,3.08
_04455_,3.08
_04554_,3.08
_04584_,3.08
_04608_,3.08
_04627_,3.08
_04689_,3.08
_04788_,3.08
_04885_,3.08
_04892_,3.08
_05069_,3.08
net381,3.08
net539,3.08
net640,3.08
net730,3.08
net1167,3.08
net1182,3.08
_02855_,3.06
_03262_,3.06
_01035_,3.055
_00076_,3.045
_00262_,3.045
_00502_,3.045
_00546_,3.045
_00588_,3.045
_00602_,3.045
_00616_,3.045
_00691_,3.045
_00751_,3.045
_00830_,3.045
_00849_,3.045
_00046_,3.005
_00214_,3.005
_00247_,3.005
_00267_,3.005
_00537_,3.005
_00618_,3.005
_00668_,3.005
_00714_,3.005
_00750_,3.005
_00778_,3.005
_00788_,3.005
_00793_,3.005
_01016_,3.005
_00472_,2.98
_00599_,2.98
_00601_,2.98
_00728_,2.98
_00951_,2.98
_01466_,2.98
_02017_,2.98
_02258_,2.98
_02321_,2.98
_02363_,2.98
_02368_,2.98
_02415_,2.98
_02419_,2.98
_02500_,2.98
_02561_,2.98
_02664_,2.98
_03653_,2.98
_03738_,2.98
_04806_,2.98
_04939_,2.98
net301,2.98
net595,2.98
_01233_,2.96
_01625_,2.96
_01633_,2.96
_01638_,2.96
_01665_,2.96
_02218_,2.96
_02265_,2.96
_02322_,2.96
_02335_,2.96
_02449_,2.96
_02471_,2.96
_02497_,2.96
_02509_,2.96
_02550_,2.96
_02710_,2.96
_02860_,2.96
_03036_,2.96
_03079_,2.96
_03355_,2.96
_03417_,2.96
_03545_,2.96
_03927_,2.96
_03963_,2.96
_04259_,2.96
_04263_,2.96
_04482_,2.96
_04620_,2.96
_04793_,2.96
_04861_,2.96
_04875_,2.96
_04940_,2.96
_05093_,2.96
net330,2.96
net509,2.96
net649,2.96
net711,2.96
net807,2.96
net813,2.96
net1157,2.96
_03721_,2.95
_00805_,2.945
_00928_,2.945
_00948_,2.945
_01066_,2.945
_00803_,2.94
_00227_,2.885
_00413_,2.885
_00512_,2.885
_00533_,2.885
_00629_,2.885
_00875_,2.885
_00938_,2.885
_01014_,2.885
_00145_,2.88
_00680_,2.88
_00772_,2.88
_00491_,2.86
_00630_,2.86
_00634_,2.86
_01002_,2.86
_01333_,2.86
_01462_,2.86
_04614_,2.86
net336,2.86
net363,2.86
net367,2.86
net433,2.86
net470,2.86
net678,2.86
net726,2.86
net775,2.86
net833,2.86
net891,2.86
net906,2.86
net912,2.86
net976,2.86
net990,2.86
net1171,2.86
net1187,2.86
_03291_,2.84
_03980_,2.84
_04022_,2.84
net406,2.84
net719,2.84
_00993_,2.835
_00041_,2.785
_00110_,2.785
_00114_,2.785
_00282_,2.785
_00305_,2.785
_00328_,2.785
_00689_,2.785
_00906_,2.785
_01032_,2.785
_01038_,2.785
_00338_,2.765
_00615_,2.765
_00440_,2.76
_00442_,2.76
_02933_,2.76
_03026_,2.76
_03063_,2.76
_03147_,2.76
_03261_,2.76
_03307_,2.76
_03555_,2.76
_03708_,2.76
_03943_,2.76
_04274_,2.76
_04483_,2.76
_04553_,2.76
_04567_,2.76
_04622_,2.76
_04735_,2.76
net238,2.76
net256,2.76
net371,2.76
net504,2.76
net538,2.76
net566,2.76
net606,2.76
net650,2.76
net694,2.76
net712,2.76
net738,2.76
net745,2.76
net747,2.76
net760,2.76
net825,2.76
net830,2.76
net831,2.76
net834,2.76
net838,2.76
net860,2.76
net871,2.76
net919,2.76
net960,2.76
net986,2.76
net1001,2.76
net1027,2.76
net1041,2.76
net1042,2.76
net1081,2.76
net1102,2.76
net1121,2.76
net1131,2.76
net1132,2.76
net1154,2.76
net1160,2.76
net1176,2.76
net1203,2.76
net1205,2.76
net1206,2.76
_02843_,2.74
_04319_,2.74
net245,2.74
_00324_,2.735
_03192_,2.73
_03388_,2.72
_00109_,2.715
_00188_,2.715
_00202_,2.715
_00388_,2.715
_00389_,2.715
_00403_,2.715
_00585_,2.715
_00755_,2.715
_00769_,2.715
_00921_,2.715
_00968_,2.715
_00987_,2.715
_01062_,2.715
_00060_,2.705
_00071_,2.705
_00136_,2.705
_00248_,2.705
_00287_,2.705
_00291_,2.705
_00297_,2.705
_00384_,2.705
_00426_,2.705
_00449_,2.705
_00522_,2.705
_00635_,2.705
_00784_,2.705
_00838_,2.705
_00950_,2.705
_01561_,2.64
_02840_,2.64
_02878_,2.64
_02968_,2.64
_03246_,2.64
_03267_,2.64
_03328_,2.64
_03337_,2.64
_03351_,2.64
_03537_,2.64
_03655_,2.64
_03684_,2.64
_03703_,2.64
_03975_,2.64
_04087_,2.64
_04144_,2.64
_04185_,2.64
_04186_,2.64
_04191_,2.64
_04252_,2.64
_04316_,2.64
net415,2.64
net713,2.64
net1013,2.64
_01229_,2.62
_01339_,2.62
_01522_,2.62
_01608_,2.62
_01729_,2.62
_01988_,2.62
_02145_,2.62
_02320_,2.62
_02406_,2.62
_02529_,2.62
_02785_,2.62
_02939_,2.62
_03166_,2.62
_03202_,2.62
_03269_,2.62
_03277_,2.62
_03320_,2.62
_03386_,2.62
_03517_,2.62
_03590_,2.62
_03612_,2.62
_03623_,2.62
_03692_,2.62
_03694_,2.62
_03700_,2.62
_03728_,2.62
_03848_,2.62
_03856_,2.62
_03969_,2.62
_04156_,2.62
_04215_,2.62
_04357_,2.62
_04416_,2.62
_04440_,2.62
_04514_,2.62
_04675_,2.62
_04695_,2.62
_04720_,2.62
_04757_,2.62
_04776_,2.62
_04845_,2.62
_04851_,2.62
_04874_,2.62
_04884_,2.62
_04919_,2.62
_05086_,2.62
net350,2.62
net512,2.62
net555,2.62
net1096,2.62
_00092_,2.595
_00185_,2.595
_00409_,2.595
_00654_,2.595
_00681_,2.595
_00727_,2.595
_00749_,2.595
_00845_,2.595
_00859_,2.595
_00861_,2.595
_00904_,2.595
_00912_,2.595
_00135_,2.585
_00254_,2.585
_00363_,2.585
_00378_,2.585
_00608_,2.585
_00016_,2.545
_00026_,2.545
_00067_,2.545
_00082_,2.545
_00333_,2.545
_00402_,2.545
_00447_,2.545
_00501_,2.545
_00554_,2.545
_00624_,2.545
_00663_,2.545
_00678_,2.545
_00682_,2.545
_00730_,2.545
_00774_,2.545
_00806_,2.545
_00856_,2.545
_00925_,2.545
_00985_,2.545
_01011_,2.545
_00421_,2.52
_00458_,2.52
_00552_,2.52
_01580_,2.52
_01771_,2.52
_02075_,2.52
_02080_,2.52
_02127_,2.52
_02140_,2.52
_02183_,2.52
_02219_,2.52
_02605_,2.52
_02695_,2.52
_02697_,2.52
_03225_,2.52
_04715_,2.52
_04925_,2.52
_05010_,2.52
_05077_,2.52
_05091_,2.52
_01586_,2.5
_01588_,2.5
_01650_,2.5
_01684_,2.5
_01913_,2.5
_01925_,2.5
_02084_,2.5
_02245_,2.5
_02489_,2.5
_02507_,2.5
_02521_,2.5
_02607_,2.5
_02892_,2.5
_02925_,2.5
_02952_,2.5
_02971_,2.5
_03068_,2.5
_03146_,2.5
_03213_,2.5
_03219_,2.5
_03363_,2.5
_03462_,2.5
_03604_,2.5
_03620_,2.5
_03743_,2.5
_03745_,2.5
_04105_,2.5
_04168_,2.5
_04173_,2.5
_04302_,2.5
_04442_,2.5
_04468_,2.5
_04520_,2.5
_04559_,2.5
_04749_,2.5
_04751_,2.5
_04799_,2.5
_04822_,2.5
_04858_,2.5
_04860_,2.5
_04894_,2.5
_05036_,2.5
net362,2.5
net536,2.5
net718,2.5
net973,2.5
_00140_,2.485
_00144_,2.485
_00166_,2.485
_00172_,2.485
_00173_,2.485
_00174_,2.485
_00281_,2.485
_00397_,2.485
_00462_,2.485
_00463_,2.485
_00481_,2.485
_00519_,2.485
_00528_,2.485
_00567_,2.485
_00606_,2.485
_00656_,2.485
_00716_,2.485
_00726_,2.485
_00732_,2.485
_00799_,2.485
_00936_,2.485
_00947_,2.485
_00955_,2.485
_00964_,2.485
_00966_,2.485
_01071_,2.485
_01085_,2.485
_00336_,2.475
_00846_,2.425
_00019_,2.42
_00037_,2.42
_00131_,2.42
_00156_,2.42
_00165_,2.42
_00220_,2.42
_00377_,2.42
_00395_,2.42
_00506_,2.42
_00621_,2.42
_00685_,2.42
_00700_,2.42
_00739_,2.42
_00744_,2.42
_00759_,2.42
_00762_,2.42
_00782_,2.42
_00816_,2.42
_00825_,2.42
_00888_,2.42
_00917_,2.42
_00937_,2.42
_01033_,2.42
_01050_,2.42
_01053_,2.42
_01064_,2.42
_01082_,2.42
_01573_,2.4
_01649_,2.4
_02015_,2.4
_02134_,2.4
_03485_,2.4
_03574_,2.4
net338,2.4
net355,2.4
net437,2.4
net471,2.4
net487,2.4
net492,2.4
net551,2.4
net598,2.4
net784,2.4
net809,2.4
net827,2.4
net842,2.4
net874,2.4
net967,2.4
net971,2.4
net1068,2.4
net1077,2.4
net1114,2.4
net1146,2.4
net1181,2.4
_02107_,2.38
_00023_,2.375
_00137_,2.375
_00424_,2.375
_00534_,2.375
_00844_,2.375
_00920_,2.375
_00983_,2.375
_00997_,2.375
_01084_,2.375
_00012_,2.325
_00066_,2.325
_00170_,2.325
_00210_,2.325
_00298_,2.325
_00699_,2.325
_00708_,2.325
_00722_,2.325
_00745_,2.325
_00758_,2.325
_00785_,2.325
_00792_,2.325
_00876_,2.325
_00943_,2.325
_00970_,2.325
_00980_,2.325
_00992_,2.325
_01049_,2.325
_01359_,2.3
_04057_,2.3
net239,2.3
net241,2.3
net242,2.3
net243,2.3
net253,2.3
net259,2.3
net282,2.3
net284,2.3
net297,2.3
net302,2.3
net303,2.3
net305,2.3
net306,2.3
net310,2.3
net320,2.3
net339,2.3
net342,2.3
net343,2.3
net344,2.3
net353,2.3
net358,2.3
net360,2.3
net364,2.3
net375,2.3
net405,2.3
net411,2.3
net413,2.3
net414,2.3
net416,2.3
net419,2.3
net425,2.3
net427,2.3
net436,2.3
net446,2.3
net453,2.3
net456,2.3
net458,2.3
net459,2.3
net461,2.3
net474,2.3
net480,2.3
net481,2.3
net489,2.3
net498,2.3
net508,2.3
net518,2.3
net524,2.3
net537,2.3
net557,2.3
net558,2.3
net560,2.3
net581,2.3
net588,2.3
net602,2.3
net605,2.3
net610,2.3
net614,2.3
net627,2.3
net654,2.3
net675,2.3
net684,2.3
net698,2.3
net708,2.3
net709,2.3
net722,2.3
net729,2.3
net736,2.3
net769,2.3
net786,2.3
net789,2.3
net811,2.3
net812,2.3
net814,2.3
net822,2.3
net826,2.3
net844,2.3
net862,2.3
net870,2.3
net873,2.3
net915,2.3
net931,2.3
net949,2.3
net963,2.3
net968,2.3
net978,2.3
net983,2.3
net1007,2.3
net1038,2.3
net1045,2.3
net1053,2.3
net1073,2.3
net1078,2.3
net1093,2.3
net1103,2.3
net1125,2.3
net1136,2.3
net1152,2.3
net1170,2.3
net1183,2.3
net1188,2.3
net1193,2.3
_03431_,2.28
_03630_,2.28
_03709_,2.28
_04764_,2.28
net246,2.28
net261,2.28
_00007_,2.255
_00008_,2.255
_00018_,2.255
_00031_,2.255
_00064_,2.255
_00573_,2.255
_00724_,2.255
_00821_,2.255
_00872_,2.255
_01018_,2.255
_01091_,2.255
_01253_,2.18
_01583_,2.18
_03082_,2.18
_03313_,2.18
_03458_,2.18
_03482_,2.18
_03554_,2.18
_03640_,2.18
_03834_,2.18
_03901_,2.18
_04170_,2.18
_04287_,2.18
_04510_,2.18
_04616_,2.18
_04652_,2.18
net1052,2.18
_01234_,2.16
_01337_,2.16
_01444_,2.16
_01456_,2.16
_01529_,2.16
_01677_,2.16
_01704_,2.16
_01745_,2.16
_01772_,2.16
_01853_,2.16
_01855_,2.16
_01936_,2.16
_02146_,2.16
_02345_,2.16
_02359_,2.16
_02392_,2.16
_02442_,2.16
_02444_,2.16
_02473_,2.16
_02518_,2.16
_02650_,2.16
_02842_,2.16
_02957_,2.16
_02965_,2.16
_03073_,2.16
_03083_,2.16
_03129_,2.16
_03208_,2.16
_03216_,2.16
_03253_,2.16
_03354_,2.16
_03391_,2.16
_03463_,2.16
_03559_,2.16
_03571_,2.16
_03587_,2.16
_03609_,2.16
_03670_,2.16
_03713_,2.16
_03736_,2.16
_03742_,2.16
_03795_,2.16
_03850_,2.16
_03919_,2.16
_04166_,2.16
_04200_,2.16
_04286_,2.16
_04325_,2.16
_04331_,2.16
_04705_,2.16
_04729_,2.16
_04747_,2.16
_04748_,2.16
_04872_,2.16
_04951_,2.16
_05035_,2.16
_05054_,2.16
net421,2.16
net444,2.16
net591,2.16
net717,2.16
net723,2.16
net780,2.16
net1184,2.16
_00091_,2.125
_00344_,2.125
_00510_,2.125
_00613_,2.125
_00894_,2.125
_00935_,2.125
_00978_,2.125
_01013_,2.125
_01055_,2.125
_01072_,2.125
_02457_,2.1
_00011_,2.085
_00056_,2.085
_00077_,2.085
_00086_,2.085
_00118_,2.085
_00125_,2.085
_00152_,2.085
_00258_,2.085
_00349_,2.085
_00560_,2.085
_00609_,2.085
_00690_,2.085
_00736_,2.085
_00909_,2.085
_01009_,2.085
_01069_,2.085
_00002_,2.08
_00801_,2.08
_02205_,2.08
_01299_,2.06
_01860_,2.06
_01962_,2.06
_01966_,2.06
_01969_,2.06
_02067_,2.06
_02098_,2.06
_02100_,2.06
_02150_,2.06
_02202_,2.06
_02225_,2.06
_02270_,2.06
_02301_,2.06
_02336_,2.06
_02344_,2.06
_02365_,2.06
_02382_,2.06
_02391_,2.06
_02396_,2.06
_02408_,2.06
_02456_,2.06
_02496_,2.06
_02505_,2.06
_02530_,2.06
_02548_,2.06
_02554_,2.06
_02562_,2.06
_02571_,2.06
_02619_,2.06
_02627_,2.06
_02628_,2.06
_02645_,2.06
_03198_,2.06
_03717_,2.06
_04774_,2.06
_04782_,2.06
_04856_,2.06
_04882_,2.06
_04895_,2.06
_04907_,2.06
_04909_,2.06
_04999_,2.06
_05009_,2.06
_05022_,2.06
_05023_,2.06
_05047_,2.06
_05084_,2.06
_05095_,2.06
_01360_,2.04
_01439_,2.04
_01552_,2.04
_01607_,2.04
_01629_,2.04
_01742_,2.04
_02405_,2.04
_02417_,2.04
_02508_,2.04
_02532_,2.04
_02542_,2.04
_03113_,2.04
_03115_,2.04
_03382_,2.04
_03903_,2.04
_03909_,2.04
_04245_,2.04
_04384_,2.04
_04501_,2.04
_04524_,2.04
_04718_,2.04
_04767_,2.04
_04783_,2.04
_05082_,2.04
net749,2.04
_00020_,2.025
_00038_,2.025
_00080_,2.025
_00083_,2.025
_00090_,2.025
_00120_,2.025
_00122_,2.025
_00123_,2.025
_00150_,2.025
_00154_,2.025
_00155_,2.025
_00161_,2.025
_00175_,2.025
_00187_,2.025
_00193_,2.025
_00200_,2.025
_00233_,2.025
_00271_,2.025
_00279_,2.025
_00284_,2.025
_00339_,2.025
_00352_,2.025
_00371_,2.025
_00376_,2.025
_00379_,2.025
_00391_,2.025
_00400_,2.025
_00410_,2.025
_00425_,2.025
_00457_,2.025
_00466_,2.025
_00477_,2.025
_00544_,2.025
_00558_,2.025
_00561_,2.025
_00597_,2.025
_00605_,2.025
_00622_,2.025
_00631_,2.025
_00638_,2.025
_00676_,2.025
_00677_,2.025
_00683_,2.025
_00692_,2.025
_00696_,2.025
_00740_,2.025
_00747_,2.025
_00748_,2.025
_00754_,2.025
_00776_,2.025
_00780_,2.025
_00783_,2.025
_00787_,2.025
_00795_,2.025
_00797_,2.025
_00804_,2.025
_00818_,2.025
_00840_,2.025
_00842_,2.025
_00860_,2.025
_00871_,2.025
_00878_,2.025
_00891_,2.025
_00918_,2.025
_00923_,2.025
_00962_,2.025
_00963_,2.025
_00973_,2.025
_00974_,2.025
_01027_,2.025
_01039_,2.025
_01042_,2.025
_01052_,2.025
_01063_,2.025
_01079_,2.025
_01080_,2.025
_01081_,2.025
_01083_,2.025
_04916_,1.96
_04282_,1.94
net314,1.94
net495,1.94
net554,1.94
net574,1.94
net616,1.94
net630,1.94
net740,1.94
net849,1.94
net881,1.94
net953,1.94
net1002,1.94
net1069,1.94
net1115,1.94
net1117,1.94
net1138,1.94
net1144,1.94
net1163,1.94
net1208,1.94
_00032_,1.915
_00073_,1.915
_00380_,1.915
_00549_,1.915
_00596_,1.915
_00705_,1.915
_00924_,1.915
_00014_,1.865
_00021_,1.865
_00022_,1.865
_00074_,1.865
_00089_,1.865
_00111_,1.865
_00186_,1.865
_00292_,1.865
_00361_,1.865
_00406_,1.865
_00418_,1.865
_00469_,1.865
_00475_,1.865
_00492_,1.865
_00569_,1.865
_00574_,1.865
_00723_,1.865
_00729_,1.865
_00857_,1.865
_00886_,1.865
_00929_,1.865
_00981_,1.865
_01008_,1.865
_01022_,1.865
_01403_,1.84
_01445_,1.84
_02814_,1.84
_02825_,1.84
_03089_,1.84
_03457_,1.84
_03489_,1.84
_03566_,1.84
_03651_,1.84
_03866_,1.84
_03874_,1.84
_03908_,1.84
_03955_,1.84
_03984_,1.84
_04010_,1.84
_04052_,1.84
_04099_,1.84
_04109_,1.84
_04179_,1.84
_04237_,1.84
_04297_,1.84
_04318_,1.84
_04345_,1.84
